timestamp,user_id,ip_address,endpoint,method,status_code,response_time_ms,bytes_sent,user_agent
09-01-2024 13:10,user_0452,192.168.12.169,/static/css/main.css,GET,200,64.16,148147,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
09-01-2024 13:17,user_1208,192.168.169.160,/api/payment/process,POST,500,2123.41,1076,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
09-01-2024 13:18,user_0929,192.168.161.55,/api/orders/history,POST,200,107.02,638,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
09-01-2024 13:21,user_0161,192.168.9.192,/api/users/profile,GET,200,177.19,3931,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
09-01-2024 13:21,user_0067,192.168.242.204,/api/payment/process,POST,200,839.98,4048,python-requests/2.31.0
09-01-2024 13:24,user_1140,192.168.53.241,/api/users/profile,GET,201,62.96,7613,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
09-01-2024 13:25,user_0637,172.16.13.40,/api/logout,GET,200,280.07,1631,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
09-01-2024 13:27,user_0624,10.0.55.116,/api/users/profile,POST,200,303.31,6570,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
09-01-2024 13:29,user_1872,192.168.175.53,/api/users/profile,DELETE,200,279.98,3990,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
09-01-2024 13:30,user_0633,172.16.14.207,/api/checkout,POST,200,368.34,6131,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
09-01-2024 13:31,user_1517,192.168.204.93,/api/dashboard,GET,200,396.12,2513,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
09-01-2024 13:33,user_0074,10.0.1.73,/metrics,GET,200,161.28,4578,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
09-01-2024 13:42,user_0937,192.168.214.138,/api/checkout,POST,200,611.8,4786,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
09-01-2024 13:43,user_0083,10.0.76.115,/health,GET,200,159.86,5376,python-requests/2.31.0
09-01-2024 13:44,user_0098,10.0.85.178,/metrics,GET,200,286.32,6765,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
09-01-2024 13:49,user_0904,10.0.63.117,/api/users/profile,GET,200,145.43,1437,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
09-01-2024 13:54,user_0034,10.0.167.235,/api/users/profile,GET,200,266.46,1209,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
09-01-2024 13:54,user_1006,192.168.20.159,/api/checkout,POST,200,732.05,2026,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
09-01-2024 14:07,user_0812,192.168.132.193,/api/payment/process,POST,200,906.79,2204,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148
09-01-2024 14:10,user_1152,192.168.213.156,/api/dashboard,GET,200,89.36,3033,python-requests/2.31.0
09-01-2024 14:22,user_0865,192.168.176.109,/api/dashboard,POST,200,242.45,5822,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
09-01-2024 14:22,user_0865,192.168.176.109,/api/dashboard,POST,200,242.45,5822,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
09-01-2024 14:24,user_0005,192.168.62.117,/api/cart/add,GET,200,199.94,6223,python-requests/2.31.0
09-01-2024 14:29,user_0126,10.0.202.4,/api/cart/remove,DELETE,200,398.86,5883,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
09-01-2024 14:33,user_0079,192.168.64.71,/api/products/search,POST,200,949.84,6168,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
09-01-2024 14:35,user_1949,172.16.29.213,/static/js/app.js,GET,204,79.92,378131,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
09-01-2024 14:37,user_1308,192.168.178.226,/api/products/details,DELETE,204,257.35,4557,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
09-01-2024 14:42,user_1403,172.16.27.25,/static/js/app.js,GET,200,48.02,32896,python-requests/2.31.0
09-01-2024 14:43,user_0024,10.0.173.206,/static/css/main.css,GET,200,109.24,180835,python-requests/2.31.0
09-01-2024 14:44,user_1888,10.0.229.200,/api/logout,GET,404,153.77,462,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
09-01-2024 14:48,user_0075,192.168.61.191,/api/products/details,GET,200,186.01,3321,python-requests/2.31.0
09-01-2024 14:58,user_0037,10.0.176.253,/api/dashboard,GET,200,255.25,6073,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148
09-01-2024 15:01,user_1509,10.0.252.30,/api/login,POST,500,7004.69,1080,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
09-01-2024 15:01,user_0647,172.16.20.148,/static/images/logo.png,GET,200,37.28,176750,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148
09-01-2024 15:01,user_0033,192.168.109.130,/static/images/logo.png,GET,200,10.97,442573,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148
09-01-2024 15:03,user_0437,10.0.32.122,/api/cart/add,POST,200,173.39,754,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148
09-01-2024 15:04,user_0533,10.0.139.213,/api/products/details,GET,201,224.56,7676,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
09-01-2024 15:04,user_0755,192.168.121.222,/static/images/logo.png,GET,200,51.6,470970,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
09-01-2024 15:08,user_1944,192.168.89.121,/static/images/logo.png,GET,200,30.75,510636,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148
09-01-2024 15:12,user_0016,192.168.90.206,/api/dashboard,POST,200,219.27,7724,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
09-01-2024 15:15,user_0561,192.168.97.22,/api/checkout,POST,200,851.91,5849,PostmanRuntime/7.36.0
09-01-2024 15:18,user_0495,192.168.124.79,/api/login,POST,200,238.98,766,PostmanRuntime/7.36.0
09-01-2024 15:23,user_0064,192.168.194.72,/static/js/app.js,GET,201,78.44,150069,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
09-01-2024 15:25,user_0587,192.168.216.106,/api/orders/history,GET,404,291.41,915,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148
09-01-2024 15:35,user_0237,172.16.6.148,/static/css/main.css,GET,200,68.54,328392,python-requests/2.31.0
09-01-2024 15:35,user_0237,172.16.6.148,/static/css/main.css,GET,200,68.54,328392,python-requests/2.31.0
09-01-2024 15:39,user_1244,192.168.20.196,/api/dashboard,POST,200,56.34,2218,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
09-01-2024 15:42,user_0028,192.168.139.129,/api/login,POST,200,118.69,6828,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
09-01-2024 15:45,user_0396,192.168.215.211,/api/products/search,PUT,200,504.68,8065,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148
09-01-2024 15:47,user_1261,10.0.236.164,/api/orders/history,GET,200,382.25,3262,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
09-01-2024 15:54,user_1258,192.168.208.126,/metrics,GET,200,342.98,3653,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
09-01-2024 15:55,user_0560,10.0.193.117,/api/products/details,GET,200,374.83,8159,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
09-01-2024 16:03,user_0346,192.168.153.239,/api/orders/history,GET,200,266.34,6578,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
09-01-2024 16:06,user_1338,10.0.117.156,/api/logout,POST,200,191.22,7083,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
09-01-2024 16:12,user_0071,192.168.223.163,/api/cart/remove,DELETE,200,276.55,7731,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
09-01-2024 16:20,user_0096,192.168.234.37,/api/cart/add,GET,201,308.13,2008,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
09-01-2024 16:21,user_1057,192.168.216.247,/api/cart/add,GET,200,175.71,2988,python-requests/2.31.0
09-01-2024 16:23,user_0008,10.0.188.140,/metrics,GET,201,265.91,4319,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
09-01-2024 16:27,user_0060,172.16.27.147,/metrics,GET,200,333.37,2447,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
09-01-2024 16:30,user_1876,192.168.59.99,/api/login,POST,200,221.36,926,PostmanRuntime/7.36.0
09-01-2024 16:30,user_0728,10.0.247.89,/api/login,POST,200,207.71,3011,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148
09-01-2024 16:30,user_0076,192.168.173.205,/health,GET,200,239.07,7268,python-requests/2.31.0
09-01-2024 16:32,user_0065,192.168.41.154,/api/cart/remove,DELETE,204,113.27,5025,PostmanRuntime/7.36.0
09-01-2024 16:41,user_0211,192.168.56.40,/api/settings,POST,200,304.24,6333,PostmanRuntime/7.36.0
09-01-2024 16:43,user_1841,172.16.20.44,/api/login,POST,200,224.52,5884,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148
09-01-2024 16:49,user_1064,192.168.126.191,/api/checkout,POST,200,667.11,3578,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
09-01-2024 16:49,user_0694,192.168.223.163,/api/logout,GET,200,272.16,772,PostmanRuntime/7.36.0
09-01-2024 16:50,user_0833,192.168.35.226,/api/products/search,GET,200,503.94,3965,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
09-01-2024 16:53,user_1053,192.168.144.180,/api/settings,GET,200,173.86,520,PostmanRuntime/7.36.0
09-01-2024 16:53,user_1310,192.168.201.152,/api/checkout,POST,200,813.57,4905,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
09-01-2024 16:57,user_0047,192.168.157.153,/api/checkout,POST,200,965.21,7784,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
09-01-2024 16:58,user_0069,192.168.157.62,/api/payment/process,POST,200,314.88,5669,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
09-01-2024 17:00,user_0967,192.168.231.31,/metrics,GET,201,175.1,2406,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
09-01-2024 17:08,user_0040,192.168.237.146,/api/cart/add,PATCH,200,309.91,4071,python-requests/2.31.0
09-01-2024 17:12,user_0029,10.0.147.59,/api/cart/add,GET,200,141.07,3555,PostmanRuntime/7.36.0
09-01-2024 17:14,user_0075,192.168.126.52,/api/settings,GET,200,311.46,534,PostmanRuntime/7.36.0
09-01-2024 17:23,user_0737,10.0.208.24,/api/users/profile,GET,400,437.02,746,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148
09-01-2024 17:23,user_0008,172.16.31.135,/api/dashboard,DELETE,200,222.87,994,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
09-01-2024 17:26,user_0317,10.0.121.151,/api/logout,POST,200,253.57,4250,python-requests/2.31.0
09-01-2024 17:30,user_1873,192.168.41.121,/api/login,POST,200,184.61,2184,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
09-01-2024 17:32,user_0058,192.168.242.63,/api/dashboard,POST,200,331.92,7557,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
09-01-2024 17:34,user_1202,172.16.27.81,/api/cart/add,POST,200,373.39,6455,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
09-01-2024 17:35,user_0783,192.168.108.238,/api/products/search,DELETE,200,1108.23,3155,PostmanRuntime/7.36.0
09-01-2024 17:37,user_0017,172.16.19.12,/static/css/main.css,GET,200,18.2,273049,python-requests/2.31.0
09-01-2024 17:38,user_1534,192.168.127.224,/api/orders/history,GET,200,321.27,4066,PostmanRuntime/7.36.0
09-01-2024 17:41,user_0874,172.16.22.224,/static/js/app.js,GET,200,46.46,155658,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
09-01-2024 17:41,user_0221,192.168.120.173,/api/login,POST,200,125.77,3857,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
09-01-2024 17:46,user_0027,192.168.194.174,/api/orders/history,POST,201,254.93,7563,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
09-01-2024 17:50,user_0013,10.0.97.236,/api/login,POST,200,323.64,585,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
09-01-2024 17:50,user_1190,192.168.38.41,/api/products/search,GET,200,1073.71,1602,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
09-01-2024 17:53,user_0057,192.168.20.194,/api/login,POST,201,131.48,4543,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
09-01-2024 17:58,user_0055,192.168.217.57,/api/cart/remove,DELETE,404,347.05,582,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
09-01-2024 17:58,user_0833,10.0.147.174,/metrics,GET,200,343.69,7741,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
09-01-2024 17:58,user_0896,192.168.27.142,/api/logout,POST,200,137.05,6669,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
09-01-2024 18:03,user_0419,192.168.35.12,/static/images/logo.png,GET,201,11.8,218077,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
09-01-2024 18:07,user_0098,172.16.28.228,/metrics,GET,200,297.87,4235,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148
09-01-2024 18:07,user_0178,10.0.146.199,/api/logout,GET,201,53.61,521,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
09-01-2024 18:09,user_0064,192.168.135.207,/api/settings,PATCH,200,369.45,1324,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148
09-01-2024 18:09,user_0064,192.168.135.207,/api/settings,PATCH,200,369.45,1324,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148
09-01-2024 18:11,user_1567,10.0.168.219,/static/js/app.js,GET,200,59.29,244134,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
09-01-2024 18:24,user_1308,192.168.231.31,/static/js/app.js,GET,200,62.97,410871,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
09-01-2024 18:27,user_0841,192.168.135.34,/metrics,GET,200,146.14,7242,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
09-01-2024 18:34,user_0367,192.168.63.250,/api/cart/add,PUT,200,108.71,6080,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
09-01-2024 18:43,user_0054,192.168.204.93,/api/orders/history,DELETE,200,69.81,1565,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
09-01-2024 18:45,,192.168.220.91,/api/login,POST,200,298.2,5234,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
09-01-2024 18:58,user_0022,172.16.17.147,/static/js/app.js,GET,200,59.42,511739,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
09-01-2024 19:25,user_0030,192.168.247.120,/static/css/main.css,GET,200,45.62,315443,PostmanRuntime/7.36.0
09-01-2024 19:26,user_0302,10.0.249.224,/api/cart/add,GET,200,240.91,3848,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
09-01-2024 19:30,user_0080,192.168.20.231,/api/products/search,GET,200,799.04,4184,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
09-01-2024 19:36,user_1526,10.0.167.235,/api/logout,POST,200,393.62,5688,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
09-01-2024 19:39,user_1674,172.16.19.12,/api/cart/add,GET,200,186.11,1547,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
09-01-2024 19:40,user_1562,192.168.82.139,/api/users/profile,POST,200,167.1,5306,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
09-01-2024 19:41,user_1341,192.168.194.72,/api/settings,GET,200,65.76,7293,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
09-01-2024 19:43,user_0784,172.16.27.217,/api/orders/history,POST,201,212.25,2517,python-requests/2.31.0
09-01-2024 19:50,user_0118,192.168.19.220,/api/products/details,GET,200,266.59,4965,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
09-01-2024 19:50,user_1756,192.168.159.148,/api/dashboard,POST,200,52.22,4020,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148
09-01-2024 19:59,user_1094,192.168.134.42,/api/cart/remove,DELETE,200,158.31,4342,python-requests/2.31.0
09-01-2024 20:04,user_0010,10.0.196.60,/static/js/app.js,GET,400,213.75,212212,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
09-01-2024 20:05,user_0071,192.168.215.65,/api/products/details,GET,403,302.5,227,PostmanRuntime/7.36.0
09-01-2024 20:09,user_0035,192.168.215.100,/static/js/app.js,GET,200,53.93,262458,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
09-01-2024 20:15,user_0526,172.16.9.145,/api/settings,GET,200,145.05,5283,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
09-01-2024 20:29,user_1715,192.168.63.250,/api/dashboard,GET,200,77.42,4340,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
09-01-2024 20:45,user_1805,192.168.144.155,/health,GET,400,456.95,1428,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
09-01-2024 21:06,user_0049,10.0.195.211,/api/cart/remove,DELETE,200,140.85,4077,python-requests/2.31.0
09-01-2024 21:06,user_0098,10.0.35.61,/api/users/profile,GET,200,-1,2155,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
09-01-2024 21:12,user_0384,172.16.27.217,/static/images/logo.png,GET,200,14.2,19793,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
09-01-2024 21:16,user_0778,10.0.125.136,/api/payment/process,POST,200,795.48,3142,PostmanRuntime/7.36.0
09-01-2024 21:23,user_1472,172.16.1.118,/api/cart/remove,DELETE,200,156.82,3003,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148
09-01-2024 21:27,user_0051,192.168.185.163,/static/css/main.css,GET,200,68.68,214949,python-requests/2.31.0
09-01-2024 21:28,user_0084,192.168.109.17,/api/logout,GET,200,204.34,2108,PostmanRuntime/7.36.0
09-01-2024 21:29,user_1275,192.168.149.179,/api/users/profile,GET,200,214.41,1078,PostmanRuntime/7.36.0
09-01-2024 21:39,user_1769,192.168.215.211,/api/cart/remove,DELETE,200,,4097,python-requests/2.31.0
09-01-2024 21:40,user_0505,192.168.159.103,/api/cart/remove,DELETE,401,237.63,518,PostmanRuntime/7.36.0
09-01-2024 21:43,user_1357,192.168.242.63,/static/css/main.css,GET,200,18.11,168222,PostmanRuntime/7.36.0
09-01-2024 22:04,user_0010,192.168.215.211,/api/checkout,POST,200,924.81,1916,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
09-01-2024 22:07,user_0093,192.168.75.111,/api/products/search,POST,201,782.41,5717,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
09-01-2024 22:19,user_0487,192.168.150.213,/api/logout,GET,200,2196.31,5207,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
09-01-2024 22:31,user_0784,192.168.10.220,/health,GET,200,145.94,8010,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
09-01-2024 22:39,user_0806,10.0.58.119,/api/payment/process,POST,200,1164.72,2259,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
09-01-2024 22:40,user_0649,172.16.22.19,/api/products/search,GET,200,990.64,7407,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
09-01-2024 22:41,,192.168.169.241,/static/css/main.css,GET,200,32.84,433084,python-requests/2.31.0
09-01-2024 22:57,user_0817,192.168.51.19,/api/dashboard,POST,200,201.96,1525,PostmanRuntime/7.36.0
09-01-2024 22:58,user_1134,192.168.26.65,/api/cart/remove,DELETE,200,61.33,1348,python-requests/2.31.0
09-01-2024 23:06,user_0092,192.168.208.49,/static/css/main.css,GET,200,42.92,208215,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148
09-01-2024 23:31,user_0019,192.168.243.243,/api/logout,POST,200,298.71,1221,PostmanRuntime/7.36.0
09-01-2024 23:37,user_1175,192.168.9.192,/api/products/search,GET,200,1019.62,8055,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148
09-01-2024 23:39,user_0847,10.0.1.71,/api/cart/add,PUT,400,454.84,928,PostmanRuntime/7.36.0
10-01-2024 00:03,user_0943,172.16.27.26,/api/checkout,POST,400,255.51,370,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
10-01-2024 00:07,user_0845,192.168.18.214,/api/users/profile,PUT,200,296.01,6889,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
10-01-2024 00:10,user_1538,192.168.34.232,/api/payment/process,POST,200,321.66,1576,PostmanRuntime/7.36.0
10-01-2024 00:15,user_0093,192.168.126.149,/health,GET,200,157.56,1019,PostmanRuntime/7.36.0
10-01-2024 00:19,user_0078,192.168.86.169,/api/cart/add,PATCH,200,208.35,4836,PostmanRuntime/7.36.0
10-01-2024 00:23,user_0082,192.168.95.18,/static/images/logo.png,GET,200,26.74,319202,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
10-01-2024 00:39,user_0477,192.168.161.103,/health,GET,200,226.47,5496,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148
10-01-2024 00:51,user_1172,172.16.17.147,/health,GET,200,297.69,2101,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
10-01-2024 00:56,user_1412,192.168.101.184,/api/cart/add,GET,200,304.23,1358,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
10-01-2024 01:02,user_1743,192.168.72.19,/api/settings,GET,400,137.17,584,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
10-01-2024 01:14,user_1072,192.168.135.102,/static/images/logo.png,GET,200,27.43,368763,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148
10-01-2024 01:15,user_0069,192.168.119.237,/api/cart/remove,DELETE,400,384.14,905,PostmanRuntime/7.36.0
10-01-2024 01:17,user_1798,10.0.119.121,/health,GET,404,371.59,1180,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
10-01-2024 01:21,,10.0.62.243,/static/css/main.css,GET,200,34.62,228766,python-requests/2.31.0
10-01-2024 01:22,user_0050,192.168.224.214,/api/logout,POST,200,289.83,7653,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
10-01-2024 01:33,user_1498,192.168.64.164,/api/login,POST,200,341.4,3297,python-requests/2.31.0
10-01-2024 01:42,user_0068,192.168.44.152,/static/js/app.js,GET,200,39.02,232676,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
10-01-2024 02:00,user_1881,10.0.153.232,/api/users/profile,PUT,400,240.18,1305,PostmanRuntime/7.36.0
10-01-2024 02:02,user_0092,172.16.27.223,/api/dashboard,POST,200,70.3,3341,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
10-01-2024 02:06,user_0024,192.168.64.33,/api/cart/remove,DELETE,200,193.31,1047,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
10-01-2024 02:11,user_0677,192.168.205.232,/api/users/profile,POST,200,160.07,4102,python-requests/2.31.0
10-01-2024 02:21,user_0074,192.168.150.112,/api/cart/remove,DELETE,200,179.29,3976,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
10-01-2024 02:31,user_0685,10.0.105.18,/static/css/main.css,GET,404,279.1,123336,PostmanRuntime/7.36.0
10-01-2024 02:41,user_0083,192.168.161.238,/health,GET,500,2406.53,835,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
10-01-2024 02:51,user_0873,172.16.1.24,/api/checkout,POST,200,885.3,2944,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
10-01-2024 02:55,user_1960,172.16.20.98,/api/checkout,POST,200,1088.5,5209,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
10-01-2024 03:08,user_0409,192.168.10.196,/api/users/profile,GET,200,59.01,2890,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
10-01-2024 03:21,user_0017,10.0.225.9,/static/js/app.js,GET,201,44.68,382172,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
10-01-2024 03:25,user_0014,192.168.0.78,/static/images/logo.png,GET,200,31.77,269068,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) Mobile/15E148
10-01-2024 03:27,user_0094,192.168.87.137,/api/settings,POST,200,5294.05,1658,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0
10-01-2024 03:37,user_0052,192.168.218.144,/api/dashboard,POST,404,178.66,929,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
10-01-2024 03:41,user_0096,192.168.63.250,/static/images/logo.png,GET,400,276.76,376218,Mozilla/5.0 (X11; Linux x86_64) Firefox/121.0
10-01-2024 03:57,user_0585,192.168.98.81,/api/products/details,PUT,200,237.83,7439,PostmanRuntime/7.36.0
10-01-2024 03:57,user_0933,192.168.147.113,/static/js/app.js,GET,400,306.15,165947,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
10-01-2024 03:57,user_0933,192.168.147.113,/static/js/app.js,GET,400,306.15,165947,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) Safari/604.1
